timestamp,sensor_name,value,is_anomaly,anomaly_score,detection_method,severity,attack_type
2019-07-20 04:38:48.004013+00:00,FIT101.Pv,4.362809,True,2.2157490777189124,statistical,low,statistical_outlier
2019-07-20 04:38:48.004013+00:00,LIT101.Pv,498.824036,True,2.119104393660402,statistical,low,statistical_outlier
2019-07-20 04:38:48.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:49.307006+00:00,AIT402.Pv,52.7813377,True,2.7392121281307085,statistical,low,statistical_outlier
2019-07-20 04:38:49.307006+00:00,AIT501.Pv,7.5466547,True,2.7526594457351177,statistical,low,statistical_outlier
2019-07-20 04:38:49.307006+00:00,FIT101.Pv,4.366012,True,2.2177085406187165,statistical,low,statistical_outlier
2019-07-20 04:38:49.307006+00:00,LIT101.Pv,499.491333,True,2.1130905518280674,statistical,low,statistical_outlier
2019-07-20 04:38:49.307006+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:50.006011+00:00,AIT402.Pv,52.7813377,True,2.7392121281307085,statistical,low,statistical_outlier
2019-07-20 04:38:50.006011+00:00,AIT501.Pv,7.544732,True,2.7849473678481798,statistical,low,statistical_outlier
2019-07-20 04:38:50.006011+00:00,FIT101.Pv,4.36761332,True,2.2186881619520653,statistical,low,statistical_outlier
2019-07-20 04:38:50.006011+00:00,LIT101.Pv,500.8652,True,2.1007089303961353,statistical,low,statistical_outlier
2019-07-20 04:38:50.006011+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:51.001007+00:00,AIT402.Pv,52.7813377,True,2.7392121281307085,statistical,low,statistical_outlier
2019-07-20 04:38:51.001007+00:00,AIT501.Pv,7.544732,True,2.7849473678481798,statistical,low,statistical_outlier
2019-07-20 04:38:51.001007+00:00,FIT101.Pv,4.370176,True,2.2202559035643255,statistical,low,statistical_outlier
2019-07-20 04:38:51.001007+00:00,LIT101.Pv,501.296967,True,2.096817741845278,statistical,low,statistical_outlier
2019-07-20 04:38:51.001007+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:52.004013+00:00,AIT402.Pv,52.6531677,True,2.730151540530266,statistical,low,statistical_outlier
2019-07-20 04:38:52.004013+00:00,AIT501.Pv,7.544091,True,2.795711687853621,statistical,low,statistical_outlier
2019-07-20 04:38:52.004013+00:00,FIT101.Pv,4.370176,True,2.2202559035643255,statistical,low,statistical_outlier
2019-07-20 04:38:52.004013+00:00,LIT101.Pv,501.6895,True,2.0932801395842575,statistical,low,statistical_outlier
2019-07-20 04:38:52.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:53.004013+00:00,AIT402.Pv,52.5249939,True,2.7210906843004032,statistical,low,statistical_outlier
2019-07-20 04:38:53.004013+00:00,AIT501.Pv,7.541528,True,2.8387521748644713,statistical,low,statistical_outlier
2019-07-20 04:38:53.004013+00:00,FIT101.Pv,4.370176,True,2.2202559035643255,statistical,low,statistical_outlier
2019-07-20 04:38:53.004013+00:00,LIT101.Pv,502.474548,True,2.086205097282568,statistical,low,statistical_outlier
2019-07-20 04:38:53.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:54.002014+00:00,AIT402.Pv,52.44809,True,2.7156541974254274,statistical,low,statistical_outlier
2019-07-20 04:38:54.002014+00:00,AIT501.Pv,7.541528,True,2.8387521748644713,statistical,low,statistical_outlier
2019-07-20 04:38:54.002014+00:00,FIT101.Pv,4.370176,True,2.2202559035643255,statistical,low,statistical_outlier
2019-07-20 04:38:54.002014+00:00,LIT101.Pv,503.3381,True,2.078422557960503,statistical,low,statistical_outlier
2019-07-20 04:38:54.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:55.002014+00:00,AIT402.Pv,52.44809,True,2.7156541974254274,statistical,low,statistical_outlier
2019-07-20 04:38:55.002014+00:00,AIT501.Pv,7.541528,True,2.8387521748644713,statistical,low,statistical_outlier
2019-07-20 04:38:55.002014+00:00,FIT101.Pv,4.370176,True,2.2202559035643255,statistical,low,statistical_outlier
2019-07-20 04:38:55.002014+00:00,LIT101.Pv,503.9269,True,2.073116150062852,statistical,low,statistical_outlier
2019-07-20 04:38:55.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:56.004013+00:00,AIT402.Pv,52.44809,True,2.7156541974254274,statistical,low,statistical_outlier
2019-07-20 04:38:56.004013+00:00,AIT501.Pv,7.541528,True,2.8387521748644713,statistical,low,statistical_outlier
2019-07-20 04:38:56.004013+00:00,FIT101.Pv,4.36409044,True,2.216533009700906,statistical,low,statistical_outlier
2019-07-20 04:38:56.004013+00:00,LIT101.Pv,504.4372,True,2.06851720313661,statistical,low,statistical_outlier
2019-07-20 04:38:56.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:57.004013+00:00,AIT402.Pv,52.44809,True,2.7156541974254274,statistical,low,statistical_outlier
2019-07-20 04:38:57.004013+00:00,AIT501.Pv,7.541208,True,2.844125938361719,statistical,low,statistical_outlier
2019-07-20 04:38:57.004013+00:00,FIT101.Pv,4.362489,True,2.2155533149565216,statistical,low,statistical_outlier
2019-07-20 04:38:57.004013+00:00,LIT101.Pv,504.908234,True,2.06427213089194,statistical,low,statistical_outlier
2019-07-20 04:38:57.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:58.001007+00:00,AIT402.Pv,52.31992,True,2.7065936098249854,statistical,low,statistical_outlier
2019-07-20 04:38:58.001007+00:00,AIT501.Pv,7.53672171,True,2.9194642553620636,statistical,low,statistical_outlier
2019-07-20 04:38:58.001007+00:00,FIT101.Pv,4.362489,True,2.2155533149565216,statistical,low,statistical_outlier
2019-07-20 04:38:58.001007+00:00,LIT101.Pv,504.711975,True,2.0660408644306374,statistical,low,statistical_outlier
2019-07-20 04:38:58.001007+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:38:59.004013+00:00,AIT402.Pv,52.31992,True,2.7065936098249854,statistical,low,statistical_outlier
2019-07-20 04:38:59.004013+00:00,AIT501.Pv,7.53672171,True,2.9194642553620636,statistical,low,statistical_outlier
2019-07-20 04:38:59.004013+00:00,FIT101.Pv,4.362489,True,2.2155533149565216,statistical,low,statistical_outlier
2019-07-20 04:38:59.004013+00:00,LIT101.Pv,505.02597,True,2.06321106560621,statistical,low,statistical_outlier
2019-07-20 04:38:59.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:00.004013+00:00,AIT402.Pv,52.26865,True,2.702969233400903,statistical,low,statistical_outlier
2019-07-20 04:39:00.004013+00:00,AIT501.Pv,7.53672171,True,2.9194642553620636,statistical,low,statistical_outlier
2019-07-20 04:39:00.004013+00:00,FIT101.Pv,4.362489,True,2.2155533149565216,statistical,low,statistical_outlier
2019-07-20 04:39:00.004013+00:00,LIT101.Pv,504.8297,True,2.0649798982795655,statistical,low,statistical_outlier
2019-07-20 04:39:00.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:01.004013+00:00,AIT402.Pv,52.1404762,True,2.6939083771710397,statistical,low,statistical_outlier
2019-07-20 04:39:01.004013+00:00,AIT501.Pv,7.53672171,True,2.9194642553620636,statistical,low,statistical_outlier
2019-07-20 04:39:01.004013+00:00,FIT101.Pv,4.362489,True,2.2155533149565216,statistical,low,statistical_outlier
2019-07-20 04:39:01.004013+00:00,LIT101.Pv,505.1045,True,2.062503334267551,statistical,low,statistical_outlier
2019-07-20 04:39:01.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:02.002014+00:00,AIT402.Pv,52.1404762,True,2.6939083771710397,statistical,low,statistical_outlier
2019-07-20 04:39:02.002014+00:00,AIT501.Pv,7.53672171,True,2.9194642553620636,statistical,low,statistical_outlier
2019-07-20 04:39:02.002014+00:00,FIT101.Pv,4.36505127,True,2.217120805747743,statistical,low,statistical_outlier
2019-07-20 04:39:02.002014+00:00,LIT101.Pv,505.614777,True,2.057904594622867,statistical,low,statistical_outlier
2019-07-20 04:39:02.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:03.004013+00:00,AIT402.Pv,52.1404762,True,2.6939083771710397,statistical,low,statistical_outlier
2019-07-20 04:39:03.004013+00:00,AIT501.Pv,7.53672171,True,2.9194642553620636,statistical,low,statistical_outlier
2019-07-20 04:39:03.004013+00:00,FIT101.Pv,4.36505127,True,2.217120805747743,statistical,low,statistical_outlier
2019-07-20 04:39:03.004013+00:00,LIT101.Pv,505.2615,True,2.061088412324733,statistical,low,statistical_outlier
2019-07-20 04:39:03.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:04.002014+00:00,AIT402.Pv,52.1404762,True,2.6939083771710397,statistical,low,statistical_outlier
2019-07-20 04:39:04.002014+00:00,AIT501.Pv,7.53672171,True,2.9194642553620636,statistical,low,statistical_outlier
2019-07-20 04:39:04.002014+00:00,FIT101.Pv,4.36505127,True,2.217120805747743,statistical,low,statistical_outlier
2019-07-20 04:39:04.002014+00:00,LIT101.Pv,505.2615,True,2.061088412324733,statistical,low,statistical_outlier
2019-07-20 04:39:04.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:05.002014+00:00,AIT402.Pv,51.9097672,True,2.6775991074143852,statistical,low,statistical_outlier
2019-07-20 04:39:05.002014+00:00,AIT501.Pv,7.53672171,True,2.9194642553620636,statistical,low,statistical_outlier
2019-07-20 04:39:05.002014+00:00,FIT101.Pv,4.36505127,True,2.217120805747743,statistical,low,statistical_outlier
2019-07-20 04:39:05.002014+00:00,LIT101.Pv,505.418518,True,2.0596733281615647,statistical,low,statistical_outlier
2019-07-20 04:39:05.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:06.002014+00:00,AIT402.Pv,51.9097672,True,2.6775991074143852,statistical,low,statistical_outlier
2019-07-20 04:39:06.002014+00:00,AIT501.Pv,7.53672171,True,2.9194642553620636,statistical,low,statistical_outlier
2019-07-20 04:39:06.002014+00:00,FIT101.Pv,4.368254,True,2.2190801034727166,statistical,low,statistical_outlier
2019-07-20 04:39:06.002014+00:00,LIT101.Pv,505.850281,True,2.0557821756596737,statistical,low,statistical_outlier
2019-07-20 04:39:06.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:07.002014+00:00,AIT402.Pv,51.9097672,True,2.6775991074143852,statistical,low,statistical_outlier
2019-07-20 04:39:07.002014+00:00,AIT501.Pv,7.54024649,True,2.8602725862999896,statistical,low,statistical_outlier
2019-07-20 04:39:07.002014+00:00,FIT101.Pv,4.368254,True,2.2190801034727166,statistical,low,statistical_outlier
2019-07-20 04:39:07.002014+00:00,LIT101.Pv,506.203552,True,2.0525984120312586,statistical,low,statistical_outlier
2019-07-20 04:39:07.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:08.004013+00:00,AIT402.Pv,51.9097672,True,2.6775991074143852,statistical,low,statistical_outlier
2019-07-20 04:39:08.004013+00:00,AIT501.Pv,7.54024649,True,2.8602725862999896,statistical,low,statistical_outlier
2019-07-20 04:39:08.004013+00:00,FIT101.Pv,4.37145662,True,2.221039333904241,statistical,low,statistical_outlier
2019-07-20 04:39:08.004013+00:00,LIT101.Pv,506.0073,True,2.0543670824842644,statistical,low,statistical_outlier
2019-07-20 04:39:08.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:09.004013+00:00,AIT402.Pv,51.9097672,True,2.6775991074143852,statistical,low,statistical_outlier
2019-07-20 04:39:09.004013+00:00,AIT501.Pv,7.54024649,True,2.8602725862999896,statistical,low,statistical_outlier
2019-07-20 04:39:09.004013+00:00,FIT101.Pv,4.37498,True,2.2231947920347164,statistical,low,statistical_outlier
2019-07-20 04:39:09.004013+00:00,LIT101.Pv,506.0073,True,2.0543670824842644,statistical,low,statistical_outlier
2019-07-20 04:39:09.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:10.004013+00:00,AIT402.Pv,51.9097672,True,2.6775991074143852,statistical,low,statistical_outlier
2019-07-20 04:39:10.004013+00:00,AIT501.Pv,7.54024649,True,2.8602725862999896,statistical,low,statistical_outlier
2019-07-20 04:39:10.004013+00:00,FIT101.Pv,4.37786245,True,2.2249581557048823,statistical,low,statistical_outlier
2019-07-20 04:39:10.004013+00:00,LIT101.Pv,505.7718,True,2.0564894653984913,statistical,low,statistical_outlier
2019-07-20 04:39:10.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:11.004013+00:00,AIT402.Pv,51.9097672,True,2.6775991074143852,statistical,low,statistical_outlier
2019-07-20 04:39:11.004013+00:00,AIT501.Pv,7.54088736,True,2.8495104493859706,statistical,low,statistical_outlier
2019-07-20 04:39:11.004013+00:00,FIT101.Pv,4.37882328,True,2.225545951751719,statistical,low,statistical_outlier
2019-07-20 04:39:11.004013+00:00,LIT101.Pv,505.850281,True,2.0557821756596737,statistical,low,statistical_outlier
2019-07-20 04:39:11.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:12.002014+00:00,AIT402.Pv,51.9097672,True,2.6775991074143852,statistical,low,statistical_outlier
2019-07-20 04:39:12.002014+00:00,AIT501.Pv,7.544732,True,2.7849473678481798,statistical,low,statistical_outlier
2019-07-20 04:39:12.002014+00:00,FIT101.Pv,4.38362741,True,2.228484919750732,statistical,low,statistical_outlier
2019-07-20 04:39:12.002014+00:00,LIT101.Pv,506.360565,True,2.051183372929299,statistical,low,statistical_outlier
2019-07-20 04:39:12.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:13.004013+00:00,AIT402.Pv,51.8072281,True,2.670350418188978,statistical,low,statistical_outlier
2019-07-20 04:39:13.004013+00:00,AIT501.Pv,7.544732,True,2.7849473678481798,statistical,low,statistical_outlier
2019-07-20 04:39:13.004013+00:00,FIT101.Pv,4.389072,True,2.231815694683497,statistical,low,statistical_outlier
2019-07-20 04:39:13.004013+00:00,LIT101.Pv,506.8316,True,2.046938291672387,statistical,low,statistical_outlier
2019-07-20 04:39:13.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:14.002014+00:00,AIT402.Pv,51.8072281,True,2.670350418188978,statistical,low,statistical_outlier
2019-07-20 04:39:14.002014+00:00,AIT501.Pv,7.544732,True,2.7849473678481798,statistical,low,statistical_outlier
2019-07-20 04:39:14.002014+00:00,FIT101.Pv,4.39259529,True,2.233971097755696,statistical,low,statistical_outlier
2019-07-20 04:39:14.002014+00:00,LIT101.Pv,507.812927,True,2.038094335587166,statistical,low,statistical_outlier
2019-07-20 04:39:14.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:15.004013+00:00,AIT402.Pv,51.7815933,True,2.668538244115327,statistical,low,statistical_outlier
2019-07-20 04:39:15.004013+00:00,AIT501.Pv,7.544732,True,2.7849473678481798,statistical,low,statistical_outlier
2019-07-20 04:39:15.004013+00:00,FIT101.Pv,4.39291525,True,2.234166836047741,statistical,low,statistical_outlier
2019-07-20 04:39:15.004013+00:00,LIT101.Pv,508.51947,True,2.031726799318094,statistical,low,statistical_outlier
2019-07-20 04:39:15.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:16.002014+00:00,AIT402.Pv,51.7815933,True,2.668538244115327,statistical,low,statistical_outlier
2019-07-20 04:39:16.002014+00:00,AIT501.Pv,7.548257,True,2.7257520043236942,statistical,low,statistical_outlier
2019-07-20 04:39:16.002014+00:00,FIT101.Pv,4.39291525,True,2.234166836047741,statistical,low,statistical_outlier
2019-07-20 04:39:16.002014+00:00,LIT101.Pv,509.5008,True,2.022882816196148,statistical,low,statistical_outlier
2019-07-20 04:39:16.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:17.001007+00:00,AIT402.Pv,51.4996147,True,2.6486046262113714,statistical,low,statistical_outlier
2019-07-20 04:39:17.001007+00:00,AIT501.Pv,7.548257,True,2.7257520043236942,statistical,low,statistical_outlier
2019-07-20 04:39:17.001007+00:00,FIT101.Pv,4.38618946,True,2.230052275955054,statistical,low,statistical_outlier
2019-07-20 04:39:17.001007+00:00,LIT101.Pv,509.775574,True,2.0204064865024165,statistical,low,statistical_outlier
2019-07-20 04:39:17.001007+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:18.002014+00:00,AIT402.Pv,51.4996147,True,2.6486046262113714,statistical,low,statistical_outlier
2019-07-20 04:39:18.002014+00:00,AIT501.Pv,7.548257,True,2.7257520043236942,statistical,low,statistical_outlier
2019-07-20 04:39:18.002014+00:00,FIT101.Pv,4.38618946,True,2.230052275955054,statistical,low,statistical_outlier
2019-07-20 04:39:18.002014+00:00,LIT101.Pv,511.18866,True,2.007671413964272,statistical,low,statistical_outlier
2019-07-20 04:39:18.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:19.004013+00:00,AIT402.Pv,51.4996147,True,2.6486046262113714,statistical,low,statistical_outlier
2019-07-20 04:39:19.004013+00:00,AIT501.Pv,7.548257,True,2.7257520043236942,statistical,low,statistical_outlier
2019-07-20 04:39:19.004013+00:00,FIT101.Pv,4.38618946,True,2.230052275955054,statistical,low,statistical_outlier
2019-07-20 04:39:19.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:20.002014+00:00,AIT402.Pv,51.4996147,True,2.6486046262113714,statistical,low,statistical_outlier
2019-07-20 04:39:20.002014+00:00,AIT501.Pv,7.548257,True,2.7257520043236942,statistical,low,statistical_outlier
2019-07-20 04:39:20.002014+00:00,FIT101.Pv,4.38618946,True,2.230052275955054,statistical,low,statistical_outlier
2019-07-20 04:39:20.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:21.002014+00:00,AIT402.Pv,51.4996147,True,2.6486046262113714,statistical,low,statistical_outlier
2019-07-20 04:39:21.002014+00:00,AIT501.Pv,7.551461,True,2.6719471973074174,statistical,low,statistical_outlier
2019-07-20 04:39:21.002014+00:00,FIT101.Pv,4.38618946,True,2.230052275955054,statistical,low,statistical_outlier
2019-07-20 04:39:21.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:22.004013+00:00,AIT402.Pv,51.4996147,True,2.6486046262113714,statistical,low,statistical_outlier
2019-07-20 04:39:22.004013+00:00,AIT501.Pv,7.552102,True,2.6611828773019757,statistical,low,statistical_outlier
2019-07-20 04:39:22.004013+00:00,FIT101.Pv,4.382026,True,2.2275052433591065,statistical,low,statistical_outlier
2019-07-20 04:39:22.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:23.002014+00:00,AIT402.Pv,51.4996147,True,2.6486046262113714,statistical,low,statistical_outlier
2019-07-20 04:39:23.002014+00:00,AIT501.Pv,7.552102,True,2.6611828773019757,statistical,low,statistical_outlier
2019-07-20 04:39:23.002014+00:00,FIT101.Pv,4.37882328,True,2.225545951751719,statistical,low,statistical_outlier
2019-07-20 04:39:23.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:24.001007+00:00,AIT402.Pv,51.4996147,True,2.6486046262113714,statistical,low,statistical_outlier
2019-07-20 04:39:24.001007+00:00,AIT501.Pv,7.552102,True,2.6611828773019757,statistical,low,statistical_outlier
2019-07-20 04:39:24.001007+00:00,FIT101.Pv,4.37882328,True,2.225545951751719,statistical,low,statistical_outlier
2019-07-20 04:39:24.001007+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:25.004013+00:00,AIT402.Pv,51.24327,True,2.6304831187583084,statistical,low,statistical_outlier
2019-07-20 04:39:25.004013+00:00,AIT501.Pv,7.552102,True,2.6611828773019757,statistical,low,statistical_outlier
2019-07-20 04:39:25.004013+00:00,FIT101.Pv,4.370496,True,2.2204516663267166,statistical,low,statistical_outlier
2019-07-20 04:39:25.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:26.002014+00:00,AIT402.Pv,51.24327,True,2.6304831187583084,statistical,low,statistical_outlier
2019-07-20 04:39:26.002014+00:00,AIT501.Pv,7.552102,True,2.6611828773019757,statistical,low,statistical_outlier
2019-07-20 04:39:26.002014+00:00,FIT101.Pv,4.370496,True,2.2204516663267166,statistical,low,statistical_outlier
2019-07-20 04:39:26.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:27.002014+00:00,AIT402.Pv,51.24327,True,2.6304831187583084,statistical,low,statistical_outlier
2019-07-20 04:39:27.002014+00:00,AIT501.Pv,7.5540247,True,2.628894955188914,statistical,low,statistical_outlier
2019-07-20 04:39:27.002014+00:00,FIT101.Pv,4.3698554,True,2.220059773746755,statistical,low,statistical_outlier
2019-07-20 04:39:27.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:28.004013+00:00,AIT402.Pv,51.24327,True,2.6304831187583084,statistical,low,statistical_outlier
2019-07-20 04:39:28.004013+00:00,AIT501.Pv,7.5540247,True,2.628894955188914,statistical,low,statistical_outlier
2019-07-20 04:39:28.004013+00:00,FIT101.Pv,4.3698554,True,2.220059773746755,statistical,low,statistical_outlier
2019-07-20 04:39:28.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:29.004013+00:00,AIT402.Pv,51.24327,True,2.6304831187583084,statistical,low,statistical_outlier
2019-07-20 04:39:29.004013+00:00,AIT501.Pv,7.5540247,True,2.628894955188914,statistical,low,statistical_outlier
2019-07-20 04:39:29.004013+00:00,FIT101.Pv,4.3698554,True,2.220059773746755,statistical,low,statistical_outlier
2019-07-20 04:39:29.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:30.004013+00:00,AIT402.Pv,51.24327,True,2.6304831187583084,statistical,low,statistical_outlier
2019-07-20 04:39:30.004013+00:00,AIT501.Pv,7.5540247,True,2.628894955188914,statistical,low,statistical_outlier
2019-07-20 04:39:30.004013+00:00,FIT101.Pv,4.37369871,True,2.2224109518165176,statistical,low,statistical_outlier
2019-07-20 04:39:30.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:31.002014+00:00,AIT402.Pv,51.0381966,True,2.615986079628867,statistical,low,statistical_outlier
2019-07-20 04:39:31.002014+00:00,AIT501.Pv,7.5540247,True,2.628894955188914,statistical,low,statistical_outlier
2019-07-20 04:39:31.002014+00:00,FIT101.Pv,4.37369871,True,2.2224109518165176,statistical,low,statistical_outlier
2019-07-20 04:39:31.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:32.002014+00:00,AIT402.Pv,51.0381966,True,2.615986079628867,statistical,low,statistical_outlier
2019-07-20 04:39:32.002014+00:00,AIT501.Pv,7.5540247,True,2.628894955188914,statistical,low,statistical_outlier
2019-07-20 04:39:32.002014+00:00,FIT101.Pv,4.37369871,True,2.2224109518165176,statistical,low,statistical_outlier
2019-07-20 04:39:32.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:33.001007+00:00,AIT402.Pv,51.0381966,True,2.615986079628867,statistical,low,statistical_outlier
2019-07-20 04:39:33.001007+00:00,AIT501.Pv,7.5540247,True,2.628894955188914,statistical,low,statistical_outlier
2019-07-20 04:39:33.001007+00:00,FIT101.Pv,4.383307,True,2.228288906167302,statistical,low,statistical_outlier
2019-07-20 04:39:33.001007+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:34.004013+00:00,AIT402.Pv,51.0381966,True,2.615986079628867,statistical,low,statistical_outlier
2019-07-20 04:39:34.004013+00:00,AIT501.Pv,7.5540247,True,2.628894955188914,statistical,low,statistical_outlier
2019-07-20 04:39:34.004013+00:00,FIT101.Pv,4.38362741,True,2.228484919750732,statistical,low,statistical_outlier
2019-07-20 04:39:34.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:35.004013+00:00,AIT402.Pv,51.0381966,True,2.615986079628867,statistical,low,statistical_outlier
2019-07-20 04:39:35.004013+00:00,AIT501.Pv,7.5540247,True,2.628894955188914,statistical,low,statistical_outlier
2019-07-20 04:39:35.004013+00:00,FIT101.Pv,4.38362741,True,2.228484919750732,statistical,low,statistical_outlier
2019-07-20 04:39:35.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:36.004013+00:00,AIT402.Pv,51.0381966,True,2.615986079628867,statistical,low,statistical_outlier
2019-07-20 04:39:36.004013+00:00,AIT501.Pv,7.5540247,True,2.628894955188914,statistical,low,statistical_outlier
2019-07-20 04:39:36.004013+00:00,FIT101.Pv,4.38362741,True,2.228484919750732,statistical,low,statistical_outlier
2019-07-20 04:39:36.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:37.004013+00:00,AIT402.Pv,50.8587532,True,2.6033008752517026,statistical,low,statistical_outlier
2019-07-20 04:39:37.004013+00:00,AIT501.Pv,7.552743,True,2.6504185572965193,statistical,low,statistical_outlier
2019-07-20 04:39:37.004013+00:00,FIT101.Pv,4.382026,True,2.2275052433591065,statistical,low,statistical_outlier
2019-07-20 04:39:37.004013+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:38.002014+00:00,AIT402.Pv,50.8587532,True,2.6033008752517026,statistical,low,statistical_outlier
2019-07-20 04:39:38.002014+00:00,AIT501.Pv,7.551141,True,2.677320960804665,statistical,low,statistical_outlier
2019-07-20 04:39:38.002014+00:00,FIT101.Pv,4.38106537,True,2.2269175696639962,statistical,low,statistical_outlier
2019-07-20 04:39:38.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:39.002014+00:00,AIT402.Pv,50.8587532,True,2.6033008752517026,statistical,low,statistical_outlier
2019-07-20 04:39:39.002014+00:00,AIT501.Pv,7.551141,True,2.677320960804665,statistical,low,statistical_outlier
2019-07-20 04:39:39.002014+00:00,FIT101.Pv,4.3804245,True,2.2265255119092044,statistical,low,statistical_outlier
2019-07-20 04:39:39.002014+00:00,MV101.Pv,2.0,True,2.195904578686568,statistical,low,statistical_outlier
2019-07-20 04:39:40.004013+00:00,AIT402.Pv,50.8587532,True,2.6033008752517026,statistical,low,statistical_outlier
